1.000000,0.105000,2235.310270,616.758434,220.296402,-0.012713,-0.008747,-1.617125
1.000000,0.131000,2235.314521,616.821300,220.266169,-0.012720,-0.008786,-1.617156
1.000000,0.158000,2235.315183,616.746244,220.274586,-0.012743,-0.008821,-1.617058
1.000000,0.222000,2235.348342,616.769546,220.242061,-0.012642,-0.008657,-1.617028
1.000000,0.258000,2235.305895,616.788922,220.257516,-0.012674,-0.009016,-1.616940
1.000000,0.271000,2235.348363,616.751642,220.326533,-0.012586,-0.008825,-1.616957
1.000000,0.284000,2235.356462,616.742524,220.272673,-0.012686,-0.008776,-1.617131
1.000000,0.296000,2235.334518,616.762393,220.243462,-0.012612,-0.008691,-1.617255
1.000000,0.309000,2235.290273,616.774938,220.273308,-0.012622,-0.008809,-1.616910
1.000000,0.323000,2235.292018,616.776140,220.266027,-0.012438,-0.008837,-1.616878
1.000000,0.336000,2235.297698,616.767668,220.256975,-0.012596,-0.008937,-1.616954
1.000000,0.348000,2235.316057,616.800357,220.271254,-0.012770,-0.008982,-1.617125
1.000000,0.361000,2235.318282,616.757668,220.292088,-0.012708,-0.008955,-1.617263
1.000000,0.375000,2235.304336,616.762418,220.261240,-0.012703,-0.008918,-1.617183
1.000000,0.386000,2235.290605,616.774913,220.242119,-0.012555,-0.008789,-1.617032
1.000000,0.399000,2235.345818,616.764932,220.246095,-0.012563,-0.008646,-1.616945
1.000000,0.414000,2235.347158,616.748018,220.272121,-0.012530,-0.008742,-1.616854
1.000000,0.427000,2235.316590,616.761397,220.284087,-0.012698,-0.008903,-1.616898
1.000000,0.440000,2235.284806,616.792337,220.272851,-0.012378,-0.008877,-1.616808
1.000000,0.452000,2235.296012,616.788660,220.240643,-0.012388,-0.008596,-1.616632
1.000000,0.464000,2235.291838,616.811028,220.254724,-0.012393,-0.008651,-1.616783
1.000000,0.476000,2235.280617,616.811743,220.263743,-0.012443,-0.008752,-1.616915
1.000000,0.488000,2235.287514,616.793402,220.257222,-0.012526,-0.008791,-1.617100
1.000000,0.501000,2235.334130,616.745957,220.268575,-0.012504,-0.008707,-1.616900
1.000000,0.513000,2235.337866,616.747586,220.263751,-0.012623,-0.008736,-1.616895
1.000000,0.527000,2235.328642,616.789344,220.235821,-0.012541,-0.008802,-1.616957
1.000000,0.540000,2235.330520,616.773033,220.258679,-0.012575,-0.008708,-1.617070
1.000000,0.554000,2235.315015,616.757799,220.313028,-0.012703,-0.008784,-1.616974
1.000000,0.567000,2235.291266,616.757878,220.314378,-0.012724,-0.008838,-1.617006
1.000000,0.579000,2235.287232,616.815089,220.211693,-0.012847,-0.008989,-1.617375
1.000000,0.593000,2235.295375,616.796380,220.244085,-0.012783,-0.008897,-1.617113
1.000000,0.604000,2235.329060,616.749791,220.306782,-0.012688,-0.008825,-1.616986
1.000000,0.617000,2235.347441,616.743651,220.289510,-0.012683,-0.008826,-1.617007
1.000000,0.629000,2235.358355,616.772099,220.240253,-0.012788,-0.008721,-1.617171
1.000000,0.640000,2235.334350,616.767611,220.254422,-0.012662,-0.008799,-1.617200
1.000000,0.652000,2235.304439,616.768547,220.286790,-0.012607,-0.008833,-1.617050
1.000000,0.665000,2235.317154,616.776499,220.261445,-0.012638,-0.008894,-1.617142
